imagelink,productlink,price,maxretailprice,ProductName,stars,GlobalRatings,Category,Sub-category-1,Sub-category-2,Sub-category-3,Sub-category-4,reviewsLink,HighLights,Pack of,Sales Package,Brand,Model Name,Ideal For,Type,Quantity,Maximum Shelf Life,Anti Perspirant,Fragrance Family,Limited Edition,Country of Origin,5 star ratings,4 star ratings,3 star ratings,2 star ratings,1 star ratings,globalReviews,reviews,Other Traits,Ideal Usage,Certification
https://rukminim1.flixcart.com/image/612/612/xif0q/deodorant/v/h/r/450-original-go-fresh-and-eventone-deodorant-3-deodorant-spray-original-imaggrffzh3wrzuh.jpeg?q=70,https://www.flipkart.com/dove-original-go-fresh-eventone-deodorant-spray-women/p/itmef7fb22fed320?pid=DEOGGRFAVGRQPREY&lid=LSTDEOGGRFAVGRQPREYOMEVCP&marketplace=FLIPKART&q=Deodorants&store=g9b%2F0yh%2Fvp1%2F0kb&srno=s_2_79&otracker=search&otracker1=search&fm=organic&iid=49072748-bff1-4548-a090-95400debcca9.DEOGGRFAVGRQPREY.SEARCH&ppt=None&ppn=None&ssid=kxrbriz1ps0000001680876246277&qH=630278361da13d4f,399,729,"DOVE Original, Go Fresh and Eventone Deodorant Deodorant Spray  -  For Women  (450 ml, Pack of 3)",4.3,184 ratings and 8 reviews,Beauty and Grooming,Fragrances,Deodorants,Deodorant Spray,DOVE Deodorant Spray,https://www.flipkart.com/dove-original-go-fresh-eventone-deodorant-spray-women/product-reviews/itmef7fb22fed320?pid=DEOGGRFAVGRQPREY&lid=LSTDEOGGRFAVGRQPREYOMEVCP&marketplace=FLIPKART,"[""Quantity: 450 ml"",""Fragrance: Deodorant Spray"",""For Women""]",3,Not available,DOVE,"Original, Go Fresh and Eventone Deodorant",Women,Deodorant Spray,450 ml,36 Months,Not available,Not available,Not available,Not available,118,32,19,6,9,8 Reviews,"[{""title"":""Terrible product"",""summary"":""Waste of money....""},{""title"":""Brilliant"",""summary"":""Love it , just go for it 😍.""},{""title"":""Great product"",""summary"":""Simply amazing""},{""title"":""Must buy!"",""summary"":""Nice product""},{""title"":""Simply awesome"",""summary"":""Best""},{""title"":""Fair"",""summary"":""Original is Awesome. But some gassy""},{""title"":""Awesome"",""summary"":""Good""},{""title"":""Good"",""summary"":""Good product and great deals""}]",Not available,Not available,Not available
https://rukminim1.flixcart.com/image/612/612/xif0q/deodorant/t/h/4/200-corps-perfumed-body-1-deodorant-spray-aco-men-women-original-imagmk3zzfckqhyq.jpeg?q=70,https://www.flipkart.com/aco-corps-perfumed-body-deodorant-spray-men-women/p/itme5cd980aeb38c?pid=DEOGMJDNZJG9NDQC&lid=LSTDEOGMJDNZJG9NDQCLAIYCD&marketplace=FLIPKART&q=Deodorants&store=g9b%2F0yh%2Fvp1%2F0kb&srno=s_2_80&otracker=search&otracker1=search&fm=organic&iid=en_QySo0ace3hSvwNZAlVLmjIZeCa3Y6SaY5bQEJ1ahU%2FMtG5wTeaevOkcJoECVc8lNpTt6QVmBcvzXXOpgEOq3UQ%3D%3D&ppt=None&ppn=None&ssid=kxrbriz1ps0000001680876246277&qH=630278361da13d4f,270,270,aco CORPS Perfumed Body Deodorant Spray  -  For Men & Women  (200 ml),,,Beauty and Grooming,Fragrances,Deodorants,Deodorant Spray,aco Deodorant Spray,Not available,"[""Quantity: 200 ml"",""Fragrance: Deodorant Spray"",""For Men & Women""]",1,1,aco,CORPS Perfumed Body,Men & Women,Deodorant Spray,200 ml,24 Months,No,"Oriental, Warm & Spicy, Fresh",Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
https://rukminim1.flixcart.com/image/612/612/km9ht3k0/deodorant/s/w/q/300-code-titanium-combo-2-body-spray-wild-stone-men-original-imagf796wsr5ep7m.jpeg?q=70,https://www.flipkart.com/wild-stone-code-titanium-combo-body-spray-men/p/itma28c106f9d966?pid=DEOGF7964CCWFARB&lid=LSTDEOGF7964CCWFARBCVQPRL&marketplace=FLIPKART&q=Deodorants&store=g9b%2F0yh%2Fvp1%2F0kb&srno=s_3_81&otracker=search&otracker1=search&fm=organic&iid=c67277b6-3689-47ac-bd07-9aae7cb1cc08.DEOGF7964CCWFARB.SEARCH&ppt=None&ppn=None&ssid=i5o1x622u80000001680876247161&qH=630278361da13d4f,400,650,"Wild Stone Code Titanium Combo Body Spray  -  For Men  (300 ml, Pack of 2)",4.4,"18,186 ratings and 1,520 reviews",Beauty and Grooming,Fragrances,Deodorants,Deodorant Spray,Wild Stone Deodorant Spray,https://www.flipkart.com/wild-stone-code-titanium-combo-body-spray-men/product-reviews/itma28c106f9d966?pid=DEOGF7964CCWFARB&lid=LSTDEOGF7964CCWFARBCVQPRL&marketplace=FLIPKART,"[""Quantity: 300 ml"",""Fragrance: Body Spray"",""For Men""]",2,"CODE Titanium Body Perfume, Pack of 2",Wild Stone,Code Titanium Combo,Men,Body Spray,300 ml,36 Months,Not available,Not available,Not available,India,"11,757","4,077","1,356",414,582,"1,520 Reviews","[{""title"":""Fabulous!"",""summary"":""Nice Packing and Handling by Flipkart and Delivery Boy..1. Smell Good and Strong2. Best in this Budget 3. Average Lasting4. Overall better Than any Body perfume in this Budget ..""},{""title"":""Simply awesome"",""summary"":""Amazing fragnanced perfume.....best quality and worth buying....i am buying this product 3rd time...if you want to buy this...then go for it👍👍👍""},{""title"":""Really Nice"",""summary"":""I ordered it for my husband. He liked it. Good experienc.""},{""title"":""Terrific"",""summary"":""Smell good""},{""title"":""Delightful"",""summary"":""Vry good quality""},{""title"":""Mind-blowing purchase"",""summary"":""Sweet fruity smell And base smell like  dry amber Overall feels like you are at beautyful beach.You can use it on every day. College and going for date , with special one""},{""title"":""Fabulous!"",""summary"":""This is a Long lasting and soft quality bodyspray???Love it???""},{""title"":""Very Good"",""summary"":""Good quality and nice product😍""},{""title"":""Simply awesome"",""summary"":""Very Nice""},{""title"":""Fabulous!"",""summary"":""Packing was very good.timely delivered also .This perfume fragrance I'm very like.im buy this for my husband.""}]",Not available,Not available,Not available
https://rukminim1.flixcart.com/image/612/612/kingqkw0pkrrdj-0/personal-care/t/z/y/400-dn023-denver-original-imafyhzvxc3zqzum.jpeg?q=70,https://www.flipkart.com/denver-pride-imperial-combo-deodorant-spray-men/p/itmf3v9runfyg5zg?pid=DEOFCFWRHFQ2BUGZ&lid=LSTDEOFCFWRHFQ2BUGZFXSSDX&marketplace=FLIPKART&q=Deodorants&store=g9b%2F0yh%2Fvp1%2F0kb&srno=s_3_82&otracker=search&otracker1=search&fm=organic&iid=c67277b6-3689-47ac-bd07-9aae7cb1cc08.DEOFCFWRHFQ2BUGZ.SEARCH&ppt=None&ppn=None&ssid=i5o1x622u80000001680876247161&qH=630278361da13d4f,298,530,"DENVER Pride and Imperial Combo Deodorant Spray  -  For Men  (400 ml, Pack of 2)",4.3,"16,693 ratings and 1,748 reviews",Beauty and Grooming,Fragrances,Deodorants,Deodorant Spray,DENVER Deodorant Spray,https://www.flipkart.com/denver-pride-imperial-combo-deodorant-spray-men/product-reviews/itmf3v9runfyg5zg?pid=DEOFCFWRHFQ2BUGZ&lid=LSTDEOFCFWRHFQ2BUGZFXSSDX&marketplace=FLIPKART,"[""Quantity: 400 ml"",""Fragrance: Deodorant Spray"",""For Men""]",2,"1 Pride Deo, 1 Imperial Deo",DENVER,Pride and Imperial Combo,Men,Deodorant Spray,400 ml,36 Months,Not available,Not available,Not available,Not available,"9,969","4,003","1,569",477,675,"1,748 Reviews","[{""title"":""Good quality product"",""summary"":""Both Deo Cans were sent supremely in well packed condition. Superb Job by Flipkart and fast delviery.1.Pride (Blue)  Deo - Using it for the First time, felt ok.2.Imperial (White) Deo - Used it earlier many times is a very good deo.""},{""title"":""Worth the money"",""summary"":""After using 2-days...**Positives**1. Good perfume.2. White one is slightly better. But, blue one is also good.3. Perfume fragrance lusts long than others.4. At this price-range it's a good buy.**Negatives**1. Packaging is not good as One of these two has a broken seal.**Verdict**It will beat others if it is available at this price range.""},{""title"":""Wonderful"",""summary"":""This product is very good fragrance.I'm very happy to buy this product and there price is also too good .""},{""title"":""Good quality product"",""summary"":""The deo doesn't last for 1 hr ........I mean nobody Gonna notice u from 2m distance ........But this deo really best in terms of body fragrance ur body will not smell like rotten eggs for 12 hrs or above .....last but.not the least this deo is really compatible with any skin types .The white one is pretty strong it's the mix of chocolate flavor+ something else so it don't smell completely like chocolate flav does and the blue one is less strong but both smells good 🔥🔥👍👍BTW I prefer whi...""},{""title"":""Awesome"",""summary"":""Very good""},{""title"":""Wonderful"",""summary"":""smells really too good😃😃😃 I love it😍😍tq flipcart😍""},{""title"":""Nice product"",""summary"":""good product""},{""title"":""Terrific"",""summary"":""Again Genuine product from flipkart SoAgain 5* to flipkart for providing best in the country service ...""},{""title"":""Terrible product"",""summary"":""white is better than blue  but No Long lasting""},{""title"":""Must buy!"",""summary"":""awesome product white is superb""}]",Not available,Not available,Not available
https://rukminim1.flixcart.com/image/612/612/jrp8r680/deodorant/2/q/b/450-3-combo-pack-storm-ocean-wave-all-day-long-lasting-freshness-original-imafdfjn3wpgvrtx.jpeg?q=70,https://www.flipkart.com/killer-3-combo-pack-storm-ocean-wave-all-day-long-lasting-freshness-125g-150ml-liquid-deodorant-spray-men/p/itmfdfnzfvbhhypq?pid=DEOFDFKXTPGZQ2QB&lid=LSTDEOFDFKXTPGZQ2QBGRHVRQ&marketplace=FLIPKART&q=Deodorants&store=g9b%2F0yh%2Fvp1%2F0kb&srno=s_3_83&otracker=search&otracker1=search&fm=organic&iid=c67277b6-3689-47ac-bd07-9aae7cb1cc08.DEOFDFKXTPGZQ2QB.SEARCH&ppt=None&ppn=None&ssid=i5o1x622u80000001680876247161&qH=630278361da13d4f,259,807,"KILLER 3 Combo Pack Storm, Ocean, wave, All-Day Long Lasting Freshness 125G/150ml, Liquid Deodorant Spray  -  For Men  (450 ml, Pack of 3)",4,"1,084 ratings and 113 reviews",Beauty and Grooming,Fragrances,Deodorants,Deodorant Spray,KILLER Deodorant Spray,https://www.flipkart.com/killer-3-combo-pack-storm-ocean-wave-all-day-long-lasting-freshness-125g-150ml-liquid-deodorant-spray-men/product-reviews/itmfdfnzfvbhhypq?pid=DEOFDFKXTPGZQ2QB&lid=LSTDEOFDFKXTPGZQ2QBGRHVRQ&marketplace=FLIPKART,"[""Quantity: 450 ml"",""Fragrance: Deodorant Spray"",""For Men""]",3,3,KILLER,"3 Combo Pack Storm, Ocean, wave, All-Day Long Lasting Freshness 125G/150ml, Liquid",Men,Deodorant Spray,450 ml,Not available,Not available,Not available,Not available,Not available,593,199,135,52,105,113 Reviews,"[{""title"":""Not recommended at all"",""summary"":""It is 3 combo pack but flipkart gives us only 1 flipkart is only giving description ,there is no pany refund policy why? It's a worst app""},{""title"":""Highly recommended"",""summary"":""Good""},{""title"":""Highly recommended"",""summary"":""very nice..""},{""title"":""Unsatisfactory"",""summary"":""wast of money""},{""title"":""Hated it!"",""summary"":""worst smell!""},{""title"":""Worthless"",""summary"":""VERY BAD PRUFUM""},{""title"":""Perfect product!"",""summary"":""UNDER THIS PRICE ITS A GREAT PRODUCT""},{""title"":""Just okay"",""summary"":""1 product Nice 2 product Damage""},{""title"":""Fair"",""summary"":""gud but blue killer deo is not smelling gud""},{""title"":""Fair"",""summary"":""Storm is good but Wave & Ocean are almost pathetic.""}]",Not available,Not available,Not available
https://rukminim1.flixcart.com/image/612/612/xif0q/deodorant/q/k/d/480-combo-for-multifaceted-man-4-deodorant-spray-the-man-company-original-imagmwj8d3evxwzj.jpeg?q=70,https://www.flipkart.com/man-company-combo-multifaceted-deodorant-spray-men/p/itmf47rfszkzmapr?pid=DEOF47PKPW6ECDX6&lid=LSTDEOF47PKPW6ECDX6VTLSDN&marketplace=FLIPKART&q=Deodorants&store=g9b%2F0yh%2Fvp1%2F0kb&srno=s_3_84&otracker=search&otracker1=search&fm=organic&iid=en_%2FmeQc94enXm93mtPbhKeAHEwQNd%2BuyuOetl4lbKWKQJ9PLgkjPJZ85qwf%2B2eXwU%2BtjiBCxik6LE4%2BGXGMek8OQ%3D%3D&ppt=None&ppn=None&ssid=i5o1x622u80000001680876247161&qH=630278361da13d4f,1019,1396,"THE MAN COMPANY Combo For Multifaceted Man Deodorant Spray  -  For Men  (480 ml, Pack of 4)",4.3,"6,164 ratings and 514 reviews",Beauty and Grooming,Fragrances,Deodorants,Deodorant Spray,THE MAN COMPANY Deodorant Spray,https://www.flipkart.com/man-company-combo-multifaceted-deodorant-spray-men/product-reviews/itmf47rfszkzmapr?pid=DEOF47PKPW6ECDX6&lid=LSTDEOF47PKPW6ECDX6VTLSDN&marketplace=FLIPKART,"[""Quantity: 480 ml"",""Fragrance: Deodorant Spray"",""For Men"",""Anti Perspirant"",""Limited Edition""]",4,"1 Blanc Body Perfume (120ml), 1 Noir Body Perfume (120ml), 1 Rouge Body Perfume (120ml), 1 Bleu Body Perfume (120ml)",THE MAN COMPANY,Combo For Multifaceted Man,Men,Deodorant Spray,480 ml,36 Months,Yes,Fresh,Yes,India,"3,930","1,208",481,207,338,514 Reviews,"[{""title"":""Highly recommended"",""summary"":""All the spray's are quiet good. As per other brands body scent price in market this combo is not too heavy. All range is exclusive. Noir is not so good but other's are quiet awake. This brand is doing good. The packaging is impressive.""},{""title"":""Brilliant"",""summary"":""The product is awesome. Bleu, Blanc, noir and rougue, this is the rank how I used it and it's good. Happy with the purchase. The fragrance lasts long and keeps me fresh all day long & Good packing. Nice fragrance. Actually, i was afraid to go for it at first due to some packing issues mentioned. But, luckily I got my product in good condition I'm relieved. Product expiring date is upto 2025.""},{""title"":""Mind-blowing purchase"",""summary"":""Its very good for gifting ..the perfumes smells amazing and it's very nice""},{""title"":""Best in the market!"",""summary"":""Very nice product and packaging is great.Loved this product""},{""title"":""Terrific purchase"",""summary"":""It's awesome 😍😍😍😍😍    and long lasting perfumes""},{""title"":""Just wow!"",""summary"":""very good product""},{""title"":""Highly recommended"",""summary"":""Product Quality 💯Presentation of box was fabulous 🙈Nice to gift someone 🎉""},{""title"":""Terrific"",""summary"":""😍 product quality and packing is too good Nice to gift someone""},{""title"":""Highly recommended"",""summary"":""I like it ❤""},{""title"":""Value-for-money"",""summary"":""Awsm""}]",Not available,Not available,Not available
https://rukminim1.flixcart.com/image/612/612/kmccosw0/deodorant/r/s/j/150-code-titanium-150ml-1-body-spray-wild-stone-men-original-imagf9egze5v2mbr.jpeg?q=70,https://www.flipkart.com/wild-stone-code-titanium-150ml-body-spray-men/p/itmb116a6603ac5d?pid=DEOGF3YVHVZ4BKAG&lid=LSTDEOGF3YVHVZ4BKAGU7LBEL&marketplace=FLIPKART&q=Deodorants&store=g9b%2F0yh%2Fvp1%2F0kb&srno=s_3_85&otracker=search&otracker1=search&fm=organic&iid=c67277b6-3689-47ac-bd07-9aae7cb1cc08.DEOGF3YVHVZ4BKAG.SEARCH&ppt=None&ppn=None&ssid=i5o1x622u80000001680876247161&qH=630278361da13d4f,259,325,Wild Stone Code Titanium (150ml) Body Spray  -  For Men  (150 ml),4.4,"16,263 ratings and 1,569 reviews",Beauty and Grooming,Fragrances,Deodorants,Deodorant Spray,Wild Stone Deodorant Spray,https://www.flipkart.com/wild-stone-code-titanium-150ml-body-spray-men/product-reviews/itmb116a6603ac5d?pid=DEOGF3YVHVZ4BKAG&lid=LSTDEOGF3YVHVZ4BKAGU7LBEL&marketplace=FLIPKART,"[""Quantity: 150 ml"",""Fragrance: Body Spray"",""For Men""]",1,Pack of 1,Wild Stone,Code Titanium (150ml),Men,Body Spray,150 ml,36 Months,Not available,Not available,Not available,India,"9,994","3,859","1,418",403,589,"1,569 Reviews","[{""title"":""Very Good"",""summary"":""It's a good fragrances same as wild stone sensual perfumes not a much difference between them but finally i like it but one thing i just seen in the ingredients list it's an 95% alcohol and when u direct apply to ur body skin they will be feel like burning and itching as same i feel so please don't use directly to ur body its burning like chemical substances. use upon the weard clothes but might be the clothes will also a faded colour one day but its help to protect ur skin , over all good pe...""},{""title"":""Simply awesome"",""summary"":""Good perfume""},{""title"":""Worth every penny"",""summary"":""Good product 👍""},{""title"":""Simply awesome"",""summary"":""Nic""},{""title"":""Perfect product!"",""summary"":""One of the best perfumes of Wild Stone.....Fall in love with the smell.....❤️""},{""title"":""Great product"",""summary"":""Awesome smells My husband just love it.....at amazing price thank you flipkart""},{""title"":""Fabulous!"",""summary"":""WILD STONE CODE, TITANIUM BODY PERFUME FRAGRANCE IS SUPERB QUALITY I JUST LOVE IT""},{""title"":""Useless product"",""summary"":""I think I received duplicate product It didn't lasts more than 15 to 20 minutes""},{""title"":""Highly recommended"",""summary"":""Ok""},{""title"":""Terrific"",""summary"":""Best product""}]",Not available,Not available,Not available
https://rukminim1.flixcart.com/image/612/612/jw0zr0w0/deodorant/t/s/8/450-affair-play-and-romance-150-ml-each-deodorant-spray-secret-original-imafgsucjxanmmkq.jpeg?q=70,https://www.flipkart.com/secret-temptation-affair-play-romance-150-ml-each-deodorant-spray-women/p/itmfc9jjfzydj9rd?pid=DEOFC8EGH9HE8TS8&lid=LSTDEOFC8EGH9HE8TS8Q6TDWT&marketplace=FLIPKART&q=Deodorants&store=g9b%2F0yh%2Fvp1%2F0kb&srno=s_3_86&otracker=search&otracker1=search&fm=organic&iid=c67277b6-3689-47ac-bd07-9aae7cb1cc08.DEOFC8EGH9HE8TS8.SEARCH&ppt=None&ppn=None&ssid=i5o1x622u80000001680876247161&qH=630278361da13d4f,374,597,"secret temptation Affair, Play and Romance 150 ML each Deodorant Spray  -  For Women  (450 ml, Pack of 3)",4.4,647 ratings and 49 reviews,Beauty and Grooming,Fragrances,Deodorants,Deodorant Spray,secret temptation Deodorant Spray,https://www.flipkart.com/secret-temptation-affair-play-romance-150-ml-each-deodorant-spray-women/product-reviews/itmfc9jjfzydj9rd?pid=DEOFC8EGH9HE8TS8&lid=LSTDEOFC8EGH9HE8TS8Q6TDWT&marketplace=FLIPKART,"[""Quantity: 450 ml"",""Fragrance: Deodorant Spray"",""For Women""]",3,"One Affair Deodorant 150 ML, One Play Deodorant 150 ML & One Romance Deodorant 150 ML",secret temptation,"Affair, Play and Romance 150 ML each",Women,Deodorant Spray,450 ml,36 Months,Not available,Not available,Not available,India,404,143,59,17,24,49 Reviews,"[{""title"":""Classy product"",""summary"":""Good""},{""title"":""Awesome"",""summary"":""PLAY is best among these, just loved it❤️""},{""title"":""Wonderful"",""summary"":""Superb""},{""title"":""Awesome"",""summary"":""Excellent""},{""title"":""Fabulous!"",""summary"":""Good product 👍""},{""title"":""Excellent"",""summary"":""Good""},{""title"":""Highly recommended"",""summary"":""Excellent""},{""title"":""Must buy!"",""summary"":""Ok""},{""title"":""Worth the money"",""summary"":""Good""},{""title"":""Worst experience ever!"",""summary"":""Not long lasting it is filled with only gas""}]",Not available,Not available,Not available
https://rukminim1.flixcart.com/image/612/612/l4hcx3k0/deodorant/k/h/4/-original-imagfd7zkztmdehd.jpeg?q=70,https://www.flipkart.com/nivea-pearl-beauty-deodorant-spray-men-women/p/itmf3v9rhez7vm6n?pid=DEOEGJW9P5ZXS85Z&lid=LSTDEOEGJW9P5ZXS85ZJ6F7WP&marketplace=FLIPKART&q=Deodorants&store=g9b%2F0yh%2Fvp1%2F0kb&srno=s_3_87&otracker=search&otracker1=search&fm=organic&iid=c67277b6-3689-47ac-bd07-9aae7cb1cc08.DEOEGJW9P5ZXS85Z.SEARCH&ppt=None&ppn=None&ssid=i5o1x622u80000001680876247161&qH=630278361da13d4f,183,225,NIVEA Pearl & Beauty Deodorant Spray  -  For Men & Women  (150 ml),4.2,"18,694 ratings and 1,889 reviews",Beauty and Grooming,Fragrances,Deodorants,Deodorant Spray,NIVEA Deodorant Spray,https://www.flipkart.com/nivea-pearl-beauty-deodorant-spray-men-women/product-reviews/itmf3v9rhez7vm6n?pid=DEOEGJW9P5ZXS85Z&lid=LSTDEOEGJW9P5ZXS85ZJ6F7WP&marketplace=FLIPKART,"[""Quantity: 150 ml"",""Fragrance: Deodorant Spray"",""For Men & Women"",""Anti Perspirant""]",1,Pack of 1,NIVEA,Pearl & Beauty,Men & Women,Deodorant Spray,150 ml,36 Months,Yes,Fresh,No,India,"10,474","4,220","2,004",847,"1,149","1,889 Reviews","[{""title"":""Perfect product!"",""summary"":""Very soft smell but Works wonder in underarms so if you are finding something for your beautiful underarms then you can definitely go for this.. ND flipkart faster delivery made my purchase more worthy...""},{""title"":""Highly recommended"",""summary"":""nice product . very nice fragrance and  i like this . 😘😘😘😘😘 THANK YOU flipkart ........😇""},{""title"":""Best in the market!"",""summary"":""such a good smell you can ever get ...wow ...just wow ..and i loved the lock and unlock thing which it have ...and reasonable price only on flipkart ...just go for it ..nivea nivea only nivea""},{""title"":""Great product"",""summary"":""I tried so many perfumes & deodorant but I didn't like them too much. Finally I have a good deodorant NIVEA pearl and beauty, the smell is really too good and light . If you wanna a good deodorant then go for it. But it's not long Lasting as mentioned in the description.""},{""title"":""Utterly Disappointed"",""summary"":""I don't like it better prefer roll on over it bcz it does not last long even 1 hour.. Roll on on this variant is much gud its last very long...And i used 1 time like a white flacky layer apper on my skin it was so disappointing after a purchase...""},{""title"":""Perfect product!"",""summary"":""Such a great fragrance, sweet and smooth sensation after spraying , must buy.""},{""title"":""Classy product"",""summary"":""awesome deo... who doesn't like strong smell, this is perfect for those people...""},{""title"":""Best in the market!"",""summary"":""nice smell""},{""title"":""Decent product"",""summary"":""smells good bit  doesn't stay for long... its not for those who are looking for all day long fresh fragrance. very mild. also its underarm whitening deo so better not spray somewhere else as it leaves a white stain. 😬""},{""title"":""Pretty good"",""summary"":""Nice product☺️""}]",100% ORIGINAL PRODUCT,Not available,Health department of india
https://rukminim1.flixcart.com/image/612/612/xif0q/deodorant/v/c/w/645-gold-and-dark-temptation-3-deodorant-spray-axe-men-original-imaghav2dygag4mv.jpeg?q=70,https://www.flipkart.com/axe-gold-dark-temptation-deodorant-spray-men/p/itm3cde75ef454fc?pid=DEOGHAHXYUKFEGXZ&lid=LSTDEOGHAHXYUKFEGXZM6ZGRE&marketplace=FLIPKART&q=Deodorants&store=g9b%2F0yh%2Fvp1%2F0kb&srno=s_3_88&otracker=search&otracker1=search&fm=organic&iid=en_%2FmeQc94enXm93mtPbhKeAHEwQNd%2BuyuOetl4lbKWKQJGGdpXQ2j40%2FHb2Cz2H1xjGp%2Fai70sFEJjXZvVsxVpnQ%3D%3D&ppt=None&ppn=None&ssid=i5o1x622u80000001680876247161&qH=630278361da13d4f,513,1020,"AXE Gold and Dark Temptation Deodorant Spray  -  For Men  (645 ml, Pack of 3)",4.1,"14,262 ratings and 1,126 reviews",Beauty and Grooming,Fragrances,Deodorants,Deodorant Spray,AXE Deodorant Spray,https://www.flipkart.com/axe-gold-dark-temptation-deodorant-spray-men/product-reviews/itm3cde75ef454fc?pid=DEOGHAHXYUKFEGXZ&lid=LSTDEOGHAHXYUKFEGXZM6ZGRE&marketplace=FLIPKART,"[""Quantity: 645 ml"",""Fragrance: Deodorant Spray"",""For Men""]",3,Not available,AXE,Gold and Dark Temptation,Men,Deodorant Spray,645 ml,36 Months,Not available,Not available,Not available,Not available,"8,006","2,974","1,621",641,"1,020","1,126 Reviews","[{""title"":""Highly recommended"",""summary"":""Nice product , Awesome fragrance , Excellent Quality with reasonable Price Must buy it... Thank you filpkart""},{""title"":""Highly recommended"",""summary"":""Super Thanks to flipkart 🙏🙏""},{""title"":""Must buy!"",""summary"":""Nyc perfume""},{""title"":""Really Nice"",""summary"":""good product. must buy""},{""title"":""Just wow!"",""summary"":""Decent fragrance..""},{""title"":""Super!"",""summary"":""Awesome productThank u flip kart""},{""title"":""Don't waste your money"",""summary"":""one can empty. packing was tampered""},{""title"":""Delightful"",""summary"":""Long lasting and Nice Fragrance.""},{""title"":""Perfect product!"",""summary"":""Nice and best spary""},{""title"":""Does the job"",""summary"":""Good but gold is not perfectOnly for dark temptation is betterDon't buy combo pack""}]",Not available,Not available,Not available
https://rukminim1.flixcart.com/image/612/612/kxnl6kw0/deodorant/m/z/5/140-srk-king-deodorant-autograph-collection-140ml-1-deodorant-original-imaga2ajecwvnsvd.jpeg?q=70,https://www.flipkart.com/denver-srk-king-deodorant-autograph-collection-140ml-spray-men/p/itm44afb399335af?pid=DEOGFJGASHJ79N6P&lid=LSTDEOGFJGASHJ79N6PKUDYKL&marketplace=FLIPKART&q=Deodorants&store=g9b%2F0yh%2Fvp1%2F0kb&srno=s_3_89&otracker=search&otracker1=search&fm=organic&iid=c67277b6-3689-47ac-bd07-9aae7cb1cc08.DEOGFJGASHJ79N6P.SEARCH&ppt=None&ppn=None&ssid=i5o1x622u80000001680876247161&qH=630278361da13d4f,190,249,DENVER SRK King Deodorant Autograph Collection- 140ml Deodorant Spray  -  For Men  (140 ml),4.3,"3,316 ratings and 293 reviews",Beauty and Grooming,Fragrances,Deodorants,Deodorant Spray,DENVER Deodorant Spray,https://www.flipkart.com/denver-srk-king-deodorant-autograph-collection-140ml-spray-men/product-reviews/itm44afb399335af?pid=DEOGFJGASHJ79N6P&lid=LSTDEOGFJGASHJ79N6PKUDYKL&marketplace=FLIPKART,"[""Quantity: 140 ml"",""Fragrance: Deodorant Spray"",""For Men""]",1,1,DENVER,SRK King Deodorant Autograph Collection- 140ml,Men,Deodorant Spray,140 ml,36 Months,Not available,Not available,Not available,Not available,"1,958",727,347,113,171,293 Reviews,"[{""title"":""Terrific"",""summary"":""Really amazing Deodorant spray.looks very luxury. Smell very good and long lasting. I love this product. Spray quality is very premium. Value for money product. I love Denver brand.""},{""title"":""Great product"",""summary"":""Best deo between the SRK autograph collection..... Perfect for evening wear and perfect for winter season.... Long lasting and brilliant projection in this price point.""},{""title"":""Value-for-money"",""summary"":""Very luxury perfume Spray""},{""title"":""Brilliant"",""summary"":""Wow what a product smeel is very good, and singnature of a legend 'SRK' ☺️😇""},{""title"":""Delightful"",""summary"":""This is very nice product""},{""title"":""Does the job"",""summary"":""Good duo""},{""title"":""Moderate"",""summary"":""Not long lasting""},{""title"":""Awesome"",""summary"":""Osm product best idea for gifting to men's and that golden srk signature makes it look more royal""},{""title"":""Nice"",""summary"":""Smell ok doesn't last long""},{""title"":""Moderate"",""summary"":""The fregrance is not strong not even you feel it 👎""}]",Not available,Not available,Not available
